Elapsed Time, accel x, accel y, accel z, gyro x, gyro y, gyro z
3269.9999809265137, -1.020504, -0.92285, -0.223893, -0.049747, 0.025429, 0.374679
3279.9999713897705, -1.689307, -0.427937, -0.145013, 0.322661, -0.074789, 1.166004
3289.9999618530273, -1.404688, 0.77067, -0.267839, 0.160118, 0.029549, 1.166802
3299.999952316284, -0.763683, 1.24464, -0.43461, -0.087371, 0.122698, 0.629963
3309.999942779541, 0.117394, 0.982331, -0.813607, -0.215969, 0.005215, 0.12466
3319.999933242798, 0.800949, -0.0619, -1.145463, -0.346259, -0.080963, -0.317254
3329.9999237060547, 1.533011, -0.974054, -1.121949, -0.325263, -0.077896, -0.592822
3339.9999141693115, 2.042884, -1.173232, -0.896597, -0.041417, -0.02699, -0.390051
3349.9999046325684, 2.145899, -1.357682, -0.655291, 0.082364, 0.059098, -0.178871
3359.999895095825, 1.992051, -1.640922, -0.467536, 0.163048, 0.113273, -0.016841
3369.999885559082, 1.940772, -1.964799, -0.373278, 0.138949, 0.089249, 0.026482
3379.999876022339, 2.040953, -2.007507, -0.369884, 0.041439, 0.007715, -0.065193
3389.9998664855957, 2.045782, -1.84299, -0.371365, -0.084202, -0.029857, -0.076877
3399.9998569488525, 1.883494, -2.065965, -0.442305, -0.158193, -0.056381, -0.128379
3409.9998474121094, 1.50888, -2.141524, -0.548233, -0.207082, -0.160351, -0.188924
3419.999837875366, 1.234366, -2.405999, -0.763588, -0.143032, -0.169132, 0.008968
3439.99981880188, 1.371665, -1.439529, -1.178971, -0.123076, -0.167644, -0.026832
3449.9998092651367, 1.201306, -0.612373, -1.13407, -0.188554, -0.035981, 0.116639
3459.9997997283936, 0.624442, -1.043403, -0.881246, -0.065542, -0.122392, 0.086447
3470.0000286102295, 0.441301, -1.008492, -0.607301, -0.02529, -0.222461, -0.058193
3480.0000190734863, 0.390504, -0.410744, -0.549443, 0.056709, -0.21843, 0.023088
3490.000009536743, 0.25422, -0.045538, -0.838434, 0.133601, -0.101637, 0.050231
3500.0, 0.080579, -0.010122, -1.054941, 0.184413, -0.03803, 0.054619
3509.999990463257, 0.12879, -0.178911, -1.095549, 0.250388, -0.101785, 0.030756
3519.9999809265137, 0.411071, -0.225388, -0.955779, 0.249789, -0.01717, -0.012269
3529.9999713897705, 1.022353, -0.691841, -0.34793, 0.305537, 0.092953, -0.122056
3539.9999618530273, 1.705622, -1.447788, 0.178768, 0.402808, 0.154076, -0.254048
3549.999952316284, 2.328327, -1.834143, 0.390512, 0.522261, 0.234609, -0.279296
3559.999942779541, 2.512261, -1.756571, 0.561108, 0.573577, 0.28838, -0.234666
3569.999933242798, 2.362673, -1.508268, 0.92392, 0.545555, 0.304936, -0.094824
3579.9999237060547, 2.008075, -1.070037, 1.34802, 0.530597, 0.323368, 0.085898
3589.9999141693115, 1.380348, -0.439392, 1.929275, 0.480157, 0.371202, 0.209627
3599.9999046325684, 0.708465, 0.41429, 2.135738, 0.457044, 0.451081, 0.337647
3609.999895095825, 0.076391, 1.570317, 2.007755, 0.395944, 0.532492, 0.443264
3619.999885559082, -0.44273, 1.992164, 2.059368, 0.031927, 0.341706, 0.357075
3629.999876022339, -0.601366, 2.067069, 2.009209, -0.076561, 0.314351, 0.28625
3649.9998569488525, -0.542534, 1.959084, 1.805837, -0.15404, 0.438932, 0.157509
3659.9998474121094, -0.392292, 1.505075, 1.493112, -0.325947, 0.391698, -0.008623
3669.999837875366, -0.169379, 0.836358, 1.176476, -0.466712, 0.293081, -0.133443
3679.999828338623, 0.088456, 0.113644, 1.127396, -0.418171, 0.293279, -0.261206
3689.99981880188, 0.278514, -0.492325, 1.263014, -0.265682, 0.266771, -0.262443
3709.9997997283936, 0.299149, -0.688268, 1.196712, -0.21692, 0.27482, -0.27401
3699.9998092651367, 0.314898, -0.738584, 1.308169, -0.212798, 0.287087, -0.267703
3720.0000286102295, 0.458655, -0.056008, 0.979845, -0.309413, 0.22965, -0.204052
3730.0000190734863, 0.091719, 0.553822, 0.846513, -0.448952, 0.143483, -0.158519
3740.000009536743, -0.736335, 0.078259, 0.922306, -0.508339, 0.097007, -0.234219
3750.0, -1.418576, -0.129827, 1.351361, -0.404612, -0.041039, -0.201567
3759.999990463257, -1.660905, -0.250151, 1.660186, 0.078114, -0.197132, 0.259631
3769.9999809265137, -0.755162, 0.066891, 0.936944, 0.021091, -0.348139, 0.080534
3779.9999713897705, 0.695831, 0.980387, 0.118294, -0.247507, -0.040003, -0.187991
3789.9999618530273, 0.112663, -0.136741, 0.483178, -0.457321, 0.237327, -0.475839
3799.999952316284, -0.448842, -2.091194, 1.021948, -0.025829, -0.391525, -0.508677
3809.999942779541, -0.436633, -2.80586, 1.599583, 0.537533, -0.553091, 0.415466
3819.999933242798, 0.175638, -2.679995, 1.191756, 0.534303, -0.500381, 0.150788
3829.9999237060547, 0.497824, -2.538892, 1.260254, 0.304458, -0.288128, -0.022638
3839.9999141693115, 0.320523, -3.252088, 1.821638, 0.065075, 0.029056, -0.174582
3859.999895095825, 0.520161, -3.799869, 1.956412, 0.381097, -0.474298, -0.070924
3869.999885559082, 0.854748, -3.94253, 1.809117, 0.338896, -0.609515, -0.134065
3879.999876022339, 0.785351, -4.105309, 1.705388, 0.160703, -0.312801, -0.219348
3889.9998664855957, 0.42904, -3.950667, 1.73688, 0.036752, -0.298639, -0.328051
3899.9998569488525, 0.165383, -2.335541, 1.543918, 0.082486, -0.364752, -0.156687
3909.9998474121094, 0.1078, -0.166009, 1.4525, 0.29935, -0.243263, 0.252923
3919.999837875366, 0.290195, 0.320979, 1.320587, 0.480631, -0.016645, 0.716698
3929.999828338623, 0.450522, 0.160648, 1.091355, 0.326985, -0.167719, 0.098711
3949.9998092651367, 0.296699, 0.379232, 0.872042, 0.201495, -0.111692, 0.093229
3939.99981880188, 0.434552, 0.090106, 0.940235, 0.206148, -0.103688, 0.088633
3959.9997997283936, 0.305258, 0.402076, 0.809231, 0.152126, -0.160652, 0.13428
3970.0000286102295, 0.329183, 0.134831, 0.841069, 0.010986, -0.068696, 0.032129
3980.0000190734863, 0.339818, -0.210932, 0.789416, -0.027821, -0.007878, -0.022756
3990.000009536743, 0.430512, -0.467316, 0.75458, -0.029567, -0.022691, -0.004254
4000.0, 0.586968, -0.736636, 0.687798, -0.045307, -0.086065, -0.028389
4009.999990463257, 0.529274, -0.640628, 0.700062, -0.038117, 0.012553, -0.100052
4019.9999809265137, 0.187485, -0.386309, 0.945937, -0.054875, 0.006347, -0.111027
4029.9999713897705, -0.19705, 0.112204, 1.093862, -0.019487, 0.012449, -0.08146
4039.9999618530273, -0.524519, 0.701625, 1.062014, 0.07709, 0.080566, 0.010388
4059.999942779541, -0.634521, 1.106992, 0.868389, -0.002562, 0.165058, 0.042616
4069.999933242798, -0.562698, 1.368285, 0.585384, -0.197632, 0.156684, 0.16693
4079.9999237060547, -0.482186, 1.507162, 0.307023, -0.348887, 0.117935, 0.239632
4089.9999141693115, -0.297587, 1.458186, 0.088527, -0.179328, 0.003921, 0.183289
4099.999904632568, 0.068981, 1.247905, -0.228868, -0.163779, 0.077288, 0.04535
4109.999895095825, 0.227102, 0.681337, -0.095603, -0.248465, 0.137275, -0.261096
4119.999885559082, 0.243622, 0.005279, 0.161339, -0.0361, 0.138048, -0.287353
4129.999876022339, 0.371991, -0.793355, 0.07733, 0.155518, 0.131217, -0.149395
4139.999866485596, 0.645606, -1.618976, -0.221208, 0.042049, 0.19531, -0.073172
4149.9998569488525, 0.827656, -2.226852, -0.449929, -0.135905, 0.119226, 0.101902
4159.999847412109, 0.80952, -2.753945, -0.576204, -0.138454, 0.121304, 0.088301
4169.999837875366, 0.662452, -3.100702, -0.47681, -0.133778, 0.018882, 0.14159
4179.999828338623, 0.403173, -3.314377, -0.254958, -0.133995, -0.025451, 0.158982
4189.99981880188, 0.286128, -3.331806, -0.033141, -0.029418, -0.009073, 0.16633
4199.999809265137, 0.289072, -3.063151, 0.224828, 0.051557, 0.091426, 0.129337
4209.999799728394, 0.855614, -2.407192, 0.419393, 0.140232, 0.170425, -0.136662
4220.0000286102295, 1.828699, -1.207213, 0.332239, 0.181389, 0.011054, -0.299994
4230.000019073486, 2.524094, 0.083017, 0.050678, 0.17985, -0.309155, -0.494222
4240.000009536743, 2.770238, 1.195473, -0.148515, 0.201445, -0.372013, -0.660998
4250.0, 2.750071, 2.023141, -0.203251, 0.220091, -0.241802, -0.564113
4269.999980926514, 1.226373, 2.391423, 0.201473, 0.281301, -0.272671, -0.452215
4279.9999713897705, -0.774673, 1.961806, 1.02609, 0.557965, -0.146546, -0.116592
4289.999961853027, -0.741477, 2.567615, 1.651646, 1.035715, 0.208605, 1.347677
4299.999952316284, -0.728875, 2.55268, 2.547391, 1.096849, -0.068856, 0.902596
4319.999933242798, 0.044206, 1.178097, 1.714653, 0.273381, -0.28747, 0.280199
4309.999942779541, -0.367784, 1.908393, 1.781003, 0.283802, -0.276723, 0.271373
4329.999923706055, -1.047862, 1.599013, 2.198307, -0.763719, 0.577745, -0.409151
4339.9999141693115, -1.581578, 2.644888, 2.150871, -0.43868, -0.072573, -0.028623
4349.999904632568, -1.524137, 3.414686, 2.121535, -0.44864, 0.09463, 0.082302
4359.999895095825, -1.071881, 3.269102, 2.110898, -0.621312, 0.277218, -0.240843
4369.999885559082, -0.413042, 2.047649, 1.952155, -0.537749, 0.307813, -0.243181
4379.999876022339, 0.165561, 0.778722, 1.939002, -0.412872, 0.257557, -0.187423
4389.999866485596, 0.586405, -0.218315, 1.980305, -0.504524, 0.226332, 0.084873
4399.9998569488525, 0.802355, -0.759472, 2.07473, -0.500644, 0.095053, 0.286352
4409.999847412109, 0.806805, -1.114262, 2.062386, -0.057128, -0.053575, 0.193789
4419.999837875366, 0.539766, -1.206835, 1.997545, 0.05197, -0.189256, 0.076357
4429.999828338623, -0.010637, -0.841818, 1.874283, 0.113067, -0.395903, 0.036698
4439.99981880188, -0.47548, 0.107024, 1.651643, 0.160685, -0.465557, 0.182772
4449.999809265137, -0.179505, -0.229228, 1.556117, 0.161037, -0.4126, 0.245139
4470.0000286102295, -0.525574, -0.793991, 1.555748, -0.065171, -0.119361, -0.38609
4480.000019073486, -0.778309, -0.664337, 1.399057, 0.111154, -0.710213, -0.189965
4490.000009536743, -0.670232, -0.589094, 1.49869, -0.042351, -0.441341, 0.242185
4500.0, -0.36242, -0.817672, 1.547465, 0.124876, -0.152214, 0.168915
4509.999990463257, -0.051136, -0.608586, 1.466257, -0.05303, -0.398913, 0.042261
4519.999980926514, -0.153126, 0.438082, 1.194467, 0.099816, -0.763745, 0.173447
4529.9999713897705, 0.006798, 0.923211, 1.265853, 0.013689, -0.70604, 0.219282
4539.999961853027, 0.065044, 1.204473, 1.389497, 0.063814, -0.215946, 0.242834
4549.999952316284, 0.078013, 0.267193, 0.948039, 0.383806, 0.058075, -0.114493
4559.999942779541, -0.198486, -0.613394, 0.761453, 0.581363, 0.177637, -0.049663
4569.999933242798, 0.009608, -0.775427, 0.329349, 0.128335, 0.488447, -0.529887
4579.999923706055, 0.413053, -1.012701, 0.012941, -0.101342, 1.003269, -0.003999
4589.9999141693115, 0.823962, -1.084984, -0.212932, -0.066489, 0.938712, 0.048542
4599.999904632568, 0.940956, -0.928617, -0.486156, 0.001472, 0.823992, 0.007573
4609.999895095825, 0.931517, -0.250448, -1.133043, -0.139798, 0.784832, 0.173456
4619.999885559082, 0.727585, 0.304084, -1.629797, -0.27408, 0.531065, 0.304896
4629.999876022339, 0.406287, 0.497327, -1.604584, -0.311554, 0.45041, 0.306271
4639.999866485596, 0.217424, 0.477128, -1.252524, -0.268416, 0.297681, 0.179972
4649.9998569488525, -0.277181, 0.21443, -0.666532, -0.11907, 0.489611, 0.104836
4659.999847412109, -1.157626, -0.569771, 0.768946, -0.07008, 0.271396, 0.04212
4679.999828338623, -1.351046, -0.650258, 1.081484, -0.158915, -0.275102, -0.30665
4689.99981880188, -0.611701, -1.119051, 1.035069, -0.18801, -0.862786, -0.035698
4699.999809265137, 0.299732, -1.249837, 0.626082, 0.088963, -0.650404, -0.065957
4709.999799728394, 0.796208, -0.605568, 0.253211, 0.241177, -0.372648, -0.131524
4720.0000286102295, 0.94277, -0.221761, 0.013369, 0.312375, -0.006359, 0.105884
4730.000019073486, 0.68643, -0.273828, -0.299746, 0.210252, 0.126659, 0.321266
4740.000009536743, 0.2235, -0.513618, -0.497387, 0.21099, 0.110384, -0.084015
4750.0, -0.135657, -0.354585, -0.694131, 0.154964, 0.220477, -0.140926
4759.999990463257, -0.209464, -0.296765, -0.71089, 0.100312, 0.171563, 0.047735
4769.999980926514, -0.213285, -0.234884, -0.281504, 0.091811, 0.10138, 0.006356
4779.9999713897705, -0.411474, -0.058688, 0.091634, 0.118426, -0.046644, 0.024287
4789.999961853027, -0.550312, 0.088871, 0.237993, 0.118243, -0.226105, -0.010413
4799.999952316284, -0.597682, 0.099628, 0.831957, -0.005166, -0.100677, -0.0611
4809.999942779541, -0.418656, 0.052769, 1.235157, 0.139922, -0.363175, -0.049699
4819.999933242798, 0.017862, -0.277777, 0.420409, 0.203493, -0.977737, -0.109366
4829.999923706055, 0.635937, -0.251054, -0.104627, 0.084685, -1.000235, -0.198124
4839.9999141693115, 1.001243, -0.165541, -0.304388, 0.07655, -0.555615, -0.050389
4849.999904632568, 0.776786, -0.384767, -0.570068, 0.160245, -0.321148, 0.03207
4859.999895095825, 0.503947, -0.519146, -0.521454, 0.017106, -0.269879, -0.099519
4879.999876022339, 0.567301, -0.495605, -0.189795, 0.001448, -0.342516, -0.087459
4889.999866485596, 0.566941, -0.150893, -0.006745, 0.006711, -0.157758, -0.048343
4899.9998569488525, 0.357158, 0.161806, 0.156652, 0.039353, 0.063059, -0.049229
4909.999847412109, 0.539851, -0.169565, 0.426117, 0.001017, 0.166304, 0.023228
4919.999837875366, 0.802773, -0.023667, 0.616324, 0.076225, 0.209909, -0.043746
4929.999828338623, 0.878491, 0.267228, 0.637035, 0.136234, 0.082852, 0.035674
4939.99981880188, 0.989335, 0.589003, 0.687168, 0.324347, -0.306869, 0.080528
4949.999809265137, 1.003522, 1.397792, 0.695796, 0.318871, -0.310005, 0.09411
4959.999799728394, 1.080289, 1.580526, 1.806213, 0.287129, -0.335919, 0.157636
4970.0000286102295, 1.154508, 2.294547, 1.657868, 0.259548, -0.056562, 0.01325
4980.000019073486, 0.921173, 2.190814, 1.18284, 0.050768, 0.210622, 0.097591
4990.000009536743, 0.909837, 0.84083, -0.483362, 0.295423, -0.508019, -0.011783
5000.0, 1.802988, -2.004423, -1.781349, 0.161528, -0.164331, -0.244412
5009.999990463257, 1.933231, -0.765371, -1.824914, 0.10313, -0.551966, -0.355426
5019.999980926514, 1.649973, 0.495156, -2.069817, 0.774715, -1.281168, -0.408949
5029.9999713897705, 1.134458, 0.364998, -2.108176, 0.148269, 0.925649, 0.390365
5039.999961853027, 0.436299, 0.048714, -1.034863, -0.835203, 1.429577, -0.044057
5049.999952316284, 0.287836, 0.198907, -0.4766, -0.661556, 0.551544, 0.038886
5059.999942779541, 0.370033, 0.322245, -0.525327, -0.576404, 1.147429, 0.10699
5069.999933242798, 0.473184, 0.330285, -0.817096, 0.045614, -0.012069, 0.008682
5089.9999141693115, 0.619521, 0.581615, -1.184709, 0.099453, 0.037076, 0.030845
5099.999904632568, 0.719838, 1.04467, -1.469483, 0.112792, 0.042815, 0.041201
5109.999895095825, 0.770448, 1.42761, -1.675128, 0.140678, 0.149375, 0.073933
5119.999885559082, 0.765339, 1.649255, -2.149902, 0.133933, 0.271388, 0.104226
5129.999876022339, 0.485065, 1.63387, -2.138971, 0.12897, 0.250489, 0.115853
5139.999866485596, 0.176661, 1.434144, -1.700981, 0.128671, 0.388484, 0.085311
5149.9998569488525, -0.19671, 0.920761, -0.92504, -0.115161, 0.36951, 0.03292
5159.999847412109, -0.245727, 0.788431, -0.667185, -0.417405, 0.461798, -0.045851
5169.999837875366, -0.362856, 0.302213, -0.871618, -0.428876, 0.262733, -0.020734
5179.999828338623, -0.387422, 0.354649, -0.947672, -0.188236, 0.169683, -0.085271
5189.99981880188, -0.364071, 0.566276, -0.94968, 0.138778, 0.133333, -0.00661
5199.999809265137, -0.285403, 0.558622, -0.720295, 0.053564, 0.127045, 2.0E-5
5209.999799728394, -0.318015, 0.67807, -0.683536, 0.089714, 0.063578, 0.018947
5220.0000286102295, -0.352841, 0.771022, -0.586265, 0.052911, 0.051783, 0.078807
5230.000019073486, -0.359001, 0.776962, -0.415977, 0.026372, -0.003978, 0.062076
5240.000009536743, -0.301084, 0.550224, -0.178288, -0.056169, -0.055066, 0.044465
5250.0, 0.256788, -0.322943, -0.79325, -0.159643, -0.110557, 0.040645
5259.999990463257, -0.526492, -1.54842, -0.626885, -0.193365, -0.111765, 0.03046
5269.999980926514, -1.003517, -1.413178, -0.288968, 0.449504, 0.288873, 0.103272
5289.999961853027, -0.361936, -1.206102, -0.919731, -0.176326, -0.01472, -0.115245
5299.999952316284, -0.807526, -0.508317, -1.710609, -0.216912, -0.092515, -0.18071
5309.999942779541, -0.508509, 0.436687, -1.22921, 0.463765, 0.223448, 0.110898
5319.999933242798, -0.49252, 0.720268, -1.555097, 0.244283, 0.104158, -0.110654
5329.999923706055, -0.535102, 1.091514, -1.614716, -0.206611, 0.11518, -0.103562
5339.9999141693115, -0.578998, 0.808539, -1.38, 0.059416, 0.068343, 0.095814
5349.999904632568, -0.56081, 0.656296, -1.059516, 0.046637, -0.006263, 0.041521
5359.999895095825, -0.59999, 0.399976, -0.902448, -0.036539, 0.034729, 0.065653
5369.999885559082, -0.720761, 0.474139, -0.983937, -0.07276, 0.018556, 0.016794
5379.999876022339, -0.818298, 0.361208, -1.006741, -0.090434, 0.075947, 0.065504
5389.999866485596, -0.852567, 0.51929, -1.006225, 0.013858, 0.093613, 0.060813
5399.9998569488525, -0.643864, 0.679377, -0.631846, 0.002674, 0.045877, 0.031748
5409.999847412109, -0.422739, 0.543923, -0.542969, -0.032106, -0.008673, -0.015234
5419.999837875366, -0.219884, 0.219967, -0.258619, -0.06617, -0.063799, 0.019818
5429.999828338623, -0.174793, -9.22E-4, -0.1365, -0.001091, -0.161026, 0.018424
5439.99981880188, -0.198643, 0.121425, -0.143816, -0.089844, -0.110248, 0.059426
5449.999809265137, -0.182996, 0.074102, -0.093733, -0.070132, -0.066578, 0.05064
5459.999799728394, -0.141284, 0.08231, -0.011097, -0.013691, -0.084929, 0.027193
5470.0000286102295, -0.091907, 0.07836, 0.052232, -0.092656, -0.052956, 0.025283
5480.000019073486, -0.07787, 0.071697, 0.118775, -0.079031, -0.023337, 0.013428
5500.0, -0.08862, 0.023376, 0.267837, -0.06066, -0.040629, 0.011452
5509.999990463257, -0.084632, 0.039572, 0.548479, -0.091638, -0.07403, 0.017467
5519.999980926514, 0.013564, 0.289139, 1.084096, -0.195984, -0.127654, 0.052521
5529.9999713897705, 0.183673, 0.696916, 1.680631, -0.326293, -0.191704, 0.072744
5539.999961853027, 0.3143, 0.874847, 1.353276, -0.478951, -0.186977, 0.12118
5549.999952316284, 0.359259, 0.184323, 1.002552, -0.373124, 0.230297, 0.01602
5559.999942779541, 0.492238, -0.575318, 0.844365, 0.195771, 0.340045, -0.078278
5569.999933242798, 0.599646, -0.913837, 0.444447, 0.134362, 0.223164, -0.021463
5579.999923706055, 0.184295, -0.788448, 0.529545, 0.127472, 0.1074, 0.095272
5589.9999141693115, 0.007194, -0.204313, 0.49873, 0.331159, 0.054699, 0.103945
5599.999904632568, 0.008299, 0.073909, 0.356687, 0.010051, -0.194237, -0.019918
5609.999895095825, -0.098341, 0.112859, 0.208542, -0.014034, 0.006064, 0.092312
5619.999885559082, -0.064089, 0.226247, 0.132309, 0.096646, 0.060776, 0.05337
5629.999876022339, 0.019971, 0.288658, 0.123883, 0.115193, -0.188524, 0.06949
5639.999866485596, 0.122087, 0.309175, 0.110294, 0.101035, -0.265783, 0.122947
5649.9998569488525, 0.213551, 0.242323, 0.037929, 0.01534, -0.137754, 0.085984
5659.999847412109, 0.322041, 0.108772, -0.031838, -0.019567, -0.004449, 0.031226
5669.999837875366, 0.468625, -0.044479, -0.084778, -0.00956, 0.002351, 0.005048
5679.999828338623, 0.649672, -0.074072, 0.033622, 0.029332, -0.162764, 0.036956
5699.999809265137, 0.607301, 0.071, 0.541992, 0.020622, -0.283856, 0.06051
5709.999799728394, 0.783312, 0.023813, 0.544103, -0.041395, -0.311328, 0.108852
5720.0000286102295, 0.838264, -0.195428, 0.47869, -0.301868, 0.107325, -0.012537
5730.000019073486, 0.846722, -0.442132, 0.410616, -0.220944, 0.199481, -0.008697
5740.000009536743, 0.787712, -0.62414, 0.394439, -0.123401, 0.246963, -0.013657
5750.0, 0.736436, -0.681327, 0.393438, 0.018077, 0.098421, 0.022622
5759.999990463257, 0.69667, -0.619397, 0.353798, 0.069515, 0.054556, 0.069749
5769.999980926514, 0.618972, -0.556278, 0.292741, 0.054209, 0.077744, 0.106985
5779.9999713897705, 0.509962, -0.525346, 0.213379, 0.023825, 0.128279, 0.107858
5789.999961853027, 0.389489, -0.484555, 0.130005, 0.020446, 0.162248, 0.106841
5799.999952316284, 0.251285, -0.438902, 0.04384, 0.057808, 0.175807, 0.088901
5809.999942779541, 0.116768, -0.38092, -0.035121, 0.068859, 0.166778, 0.071311
5819.999933242798, -0.005284, -0.30083, -0.087293, 0.069936, 0.167245, 0.069713
5829.999923706055, -0.098486, -0.194815, -0.113731, 0.075515, 0.144964, 0.050135
5839.9999141693115, -0.129691, -0.097248, -0.120734, 0.085712, 0.124844, 0.029933
5849.999904632568, -0.127877, -0.016936, -0.111025, 0.105021, 0.113465, 0.014725
5859.999895095825, -0.095472, 0.032656, -0.10281, 0.132854, 0.0998, -0.014201
5869.999885559082, -0.052613, 0.043957, -0.09257, 0.146089, 0.08514, -0.038877
5879.999876022339, -0.02988, 0.045276, -0.086132, 0.152868, 0.078962, -0.055885
5889.999866485596, -0.023562, 0.045303, -0.084815, 0.135185, 0.065417, -0.051932
5909.999847412109, -0.023736, 0.06506, -0.081472, 0.115089, 0.05408, -0.032011
5919.999837875366, -0.022743, 0.095924, -0.07462, 0.111077, 0.044491, -0.015679
5929.999828338623, -0.0218, 0.134095, -0.054401, 0.110725, 0.035433, -0.001375
5939.99981880188, -0.011886, 0.158682, -0.030143, 0.104061, 0.027076, 0.006347
5949.999809265137, 0.015824, 0.170996, -0.004196, 0.094806, 0.01803, 0.007483
5959.999799728394, 0.043689, 0.16718, 0.028159, 0.081391, 0.005404, 0.003139
5970.0000286102295, 0.056491, 0.154502, 0.073936, 0.06757, -0.006137, 0.004616
5980.000019073486, 0.115828, 0.16087, 0.094309, 0.054942, -0.0176, 0.007879
5990.000009536743, 0.153777, 0.157248, 0.110861, 0.038965, -0.023927, 0.016721
6000.0, 0.193327, 0.115346, 0.121951, 0.007448, -0.001741, 0.014481
6009.999990463257, 0.221512, 0.072192, 0.126766, -0.005937, -0.008364, 0.016726
6019.999980926514, 0.227143, 0.00793, 0.125479, -0.023358, -0.00847, 0.02636
6029.9999713897705, 0.256673, -0.046223, 0.115781, -0.038512, -0.011266, 0.036617
6039.999961853027, 0.255779, -0.089372, 0.099327, -0.03699, -0.027225, 0.04477
6049.999952316284, 0.249886, -0.13755, 0.089016, -0.066807, 0.013535, 0.052874
6059.999942779541, 0.245113, -0.169663, 0.080904, -0.064387, 0.020653, 0.055531
6069.999933242798, 0.244101, -0.198075, 0.076464, -0.061071, 0.020825, 0.059551
6079.999923706055, 0.239226, -0.217883, 0.075501, -0.055609, 0.01526, 0.064002
6089.9999141693115, 0.2305, -0.231498, 0.070699, -0.051356, 0.015692, 0.062986
6099.999904632568, 0.228099, -0.245128, 0.072121, -0.049702, 0.00775, 0.060462
6119.999885559082, 0.234515, -0.256222, 0.072401, -0.045569, 0.004564, 0.058464
6129.999876022339, 0.244793, -0.274745, 0.076541, -0.047293, 3.9E-4, 0.054703
6139.999866485596, 0.27409, -0.300608, 0.084759, -0.047439, -0.009262, 0.051542
6149.9998569488525, 0.312345, -0.338818, 0.096995, -0.042226, -0.019577, 0.04893
6159.999847412109, 0.358216, -0.380714, 0.111855, -0.039868, -0.036194, 0.04317
6169.999837875366, 0.405386, -0.426334, 0.12925, -0.039785, -0.048479, 0.03742
6179.999828338623, 0.448674, -0.462051, 0.142742, -0.043467, -0.052805, 0.036117
6189.99981880188, 0.481779, -0.48918, 0.157169, -0.04422, -0.047146, 0.031166
6199.999809265137, 0.49586, -0.508939, 0.163838, -0.044656, -0.031214, 0.031778
6209.999799728394, 0.502304, -0.522537, 0.16784, -0.040002, -0.014534, 0.033231
6220.0000286102295, 0.494685, -0.516502, 0.179893, -0.014541, 0.016124, 0.046385
6230.000019073486, 0.519948, -0.251971, 0.065411, -0.013155, 0.006692, 0.054581
6240.000009536743, 0.416037, 0.080322, 0.180947, -0.188937, -0.047658, -0.178685
6250.0, -0.983095, -1.188515, 0.502271, -0.19098, -0.050715, -0.18872
6259.999990463257, 0.003211, -1.464369, 0.337199, 0.170795, 0.082324, 0.132213
6269.999980926514, 0.573416, -0.430207, 0.121929, -0.105917, -0.322516, -0.143882
6279.9999713897705, 0.703724, -0.178027, 0.080307, -0.022099, 0.350464, 0.200293
6289.999961853027, 0.59391, -0.324768, 0.098369, -0.018854, 0.105782, 0.079979
6299.999952316284, 0.493076, -0.486319, 0.119263, 0.007692, 0.09997, 0.088089
6319.999933242798, 0.44853, -0.450641, 0.109433, 0.025089, 0.026962, 0.050236
6329.999923706055, 0.438572, -0.327026, 0.108429, 0.048076, 0.049114, 0.011727
6339.9999141693115, 0.413966, -0.258044, 0.122853, 0.029641, 0.044705, -0.005826
6349.999904632568, 0.347658, -0.324279, 0.157354, -0.029798, 0.035465, -0.019379
6359.999895095825, 0.348033, -0.362806, 0.180086, -0.023671, 0.012072, -0.02178
6369.999885559082, 0.334134, -0.3582, 0.210469, -0.013316, 0.006032, -0.002818
6379.999876022339, 0.336213, -0.306387, 0.226795, 0.014454, 0.023391, 0.016261
6389.999866485596, 0.320584, -0.246373, 0.284426, 0.023633, 0.026149, -0.003147
6399.9998569488525, 0.296591, -0.227931, 0.426037, 0.011972, 0.024504, -0.009908
6409.999847412109, 0.285082, -0.197983, 0.532066, 0.004397, 0.026994, 4.85E-4
6419.999837875366, 0.2773, -0.166443, 0.598876, -0.036256, 0.028306, 0.01814
6429.999828338623, 0.176988, 0.038997, 0.655283, -0.013921, 0.027925, 0.021407
6439.99981880188, -0.016461, 0.083316, 0.833257, -2.69E-4, -0.025202, 0.018076
6449.999809265137, -0.14874, 0.037188, 0.783068, 0.023531, -0.097811, 0.012559
6459.999799728394, 0.035232, 0.019057, 0.280731, 0.178026, 0.118115, 0.004717
6470.0000286102295, -0.103772, -0.246925, 0.339631, 0.433897, 0.187608, 0.026174
6480.000019073486, -0.043983, -0.326145, 0.098994, 0.006205, 0.091766, -0.097569
6490.000009536743, -0.053052, -0.170991, 0.025109, 0.116123, 0.044794, 0.060355
6500.0, 0.006971, -0.110811, -0.029004, 0.047381, 9.44E-4, 0.009987
6509.999990463257, 0.099683, -0.176398, -0.103825, 0.123247, 0.071434, 0.001185
6529.9999713897705, 0.174053, -0.300735, -0.117823, 0.130917, 0.013319, 0.034204
6539.999961853027, 0.21788, -0.398165, -0.117998, 0.105453, 0.061897, 0.034861
6549.999952316284, 0.186105, -0.372629, -0.089453, 0.064069, 0.074556, 0.044881
6559.999942779541, 0.091556, -0.249774, -0.061005, 0.053918, 0.070082, 0.044676
6569.999933242798, -0.167198, -0.132565, -0.066719, 0.045277, 0.08324, 0.024364
6579.999923706055, -0.12156, -0.145007, -0.025377, 0.060768, 0.085363, -0.002693
